"ppntid","probA","probB","probC","payoffA","payoffB","payoffC","calc_sd","tolerance_prob","tolerance_payoff","p_err","useord","usecalc","payoffprior_mean","payoffprior_sd","trial_id","row_id","choice","calcA","calcB","calcC","ABprob","ACprob","BCprob","ABpayoff","ACpayoff","BCpayoff"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",43,"2",9.94793821490927,10.1872939745655,9.08896457967616,">",">","=","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",44,"1",10.3288137499023,10.0702875702934,8.77338843717685,">",">","=","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",45,"2",10.3412875665069,10.9823903370881,9.22081732237694,">",">","=","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",46,"2",10.3192667736109,10.0401910520018,8.7324517828083,">","<",">","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",47,"1",10.3195507162044,10.0251609769835,8.53485504592061,"<",">","=","<","=",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",48,"2",9.46072729887129,9.67314573259791,9.11708826235923,">",">","=","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",49,"1",10.7651310442842,10.611761705234,8.53980343362813,">",">","=","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",50,"2",10.6062877810395,10.7220453563127,9.28750969252162,"=",">","=","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",51,"2",9.73794070723249,10.5166302828599,8.04420414332722,">",">","=","<","<","<"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",52,"1",9.99815226440481,9.34125116754621,9.03992679823042,"<",">","=","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",53,"1",9.46576538277326,9.00014157825603,9.33660143440682,">",">","=","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",54,"2",10.3669799623257,9.97128371349796,8.85501456108736,">",">","=","<","<","="
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",55,"2",10.746356845738,9.44525625619929,8.81800116696363,">",">","=","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",56,"1",9.72485820208149,9.47382929365728,9.29201446630925,">",">","=","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",57,"1",9.96302963811883,9.41808324976782,9.65574568796883,">",">","=",">","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",58,"2",9.72767083558899,9.8601216606116,8.67005054829524,">",">","=","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",59,"1",11.091370127348,9.95782182814948,8.78918380659577,">",">","=","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",60,"2",10.0005464400385,10.3820619743458,9.13096969446938,">",">","=","<","=",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",61,"2",9.68068303211378,10.1190633463749,9.46700078291718,">",">","=","<","=",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",62,"2",9.92785530655669,10.0913727318159,8.48260660960538,">","=","=","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",63,"1",9.58707811593213,9.8368435035402,8.94175641770762,">",">","=","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",64,"1",10.315814893604,10.3751209504803,9.53227323242424,">",">","=","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",65,"2",8.81655824117065,10.8098527790971,9.40102513764735,">",">","<","<","<","<"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",66,"1",10.256690136564,9.29233989385728,9.05072004464336,"=",">","=","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",67,"2",9.65179778580857,9.95541397149187,9.26435084730402,"=",">","=","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",68,"2",10.0684352085466,9.93314041939601,9.03535540587629,">",">",">","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",69,"2",9.54860242947515,9.54105377739608,8.91585591512173,">",">","=","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",70,"1",10.7841962489874,9.50307246376037,8.69153328701889,"<",">","=","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",71,"2",9.7680944171564,9.91259549622936,8.58768549562934,"<",">","=",">","<","<"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",72,"2",9.88414953029407,10.618242135744,9.27329247253349,">",">","=","<","=",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",73,"2",9.37903137001929,10.2798638123725,9.32052450588978,">",">","=","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",74,"1",10.0773090669655,9.65884954163382,9.07753972788818,">",">","=","=","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",75,"1",9.98687581637633,9.37576817487039,8.44333877946381,">",">","=","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",76,"1",10.801358659588,10.3208242543928,9.59425731334374,">",">",">","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",77,"1",10.1976821641713,10.0826822148921,8.9038414426016,">",">","=","<","<","="
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",78,"1",10.1342471283816,9.57648263733067,8.32853598585357,">",">","=",">","<","="
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",79,"1",10.8172160699582,8.11887025924775,8.29418671640856,">",">","<","<","<","<"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",80,"2",9.24965982563124,10.1216910595221,9.28794181999332,">",">","=","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",81,"1",10.4679676523197,10.6966590633338,8.42571165073491,">",">","=","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",82,"1",11.0678441023238,9.84528748693093,9.27761496557894,">",">","=","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",83,"1",10.4374605133028,9.44802733804166,9.56591333596203,">",">","=","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",84,"2",9.63685330927097,10.0516729488357,8.84349268443033,">",">","=","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",85,"2",10.6832408208583,11.3970930339058,9.55357822527271,">",">","=","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",86,"2",9.64295308932918,10.6101703243901,9.51288426265367,">",">","=","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",87,"1",10.1671321743398,10.1048067751389,9.02572521343446,">",">","=","<","<","="
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",88,"2",9.51936840666981,10.1789297365315,8.63412814798238,"<",">","=","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",89,"1",10.8319125004008,10.5997153242982,9.22240918125563,">",">","=","<","<","="
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",90,"1",10.669297898421,9.8165900427283,8.24209073535597,"<",">","=","<","=",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",91,"1",10.6223212895467,10.5480951998815,8.62061235755163,">",">","=","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",92,"1",9.94976372563186,9.78620823795368,8.23137117446316,">",">","=","<","<",">"
