"ppntid","probA","probB","probC","payoffA","payoffB","payoffC","calc_sd","tolerance_prob","tolerance_payoff","p_err","useord","usecalc","payoffprior_mean","payoffprior_sd","trial_id","row_id","choice","calcA","calcB","calcC","ABprob","ACprob","BCprob","ABpayoff","ACpayoff","BCpayoff"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",53,"2",9.74171616920917,11.553008929373,9.09329837649847,"<","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",54,"1",10.4461310335974,9.6718588784962,9.40386075069409,">","=","<",">",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",55,"1",9.69014905473775,9.55341053635611,9.58805704487549,">","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",56,"1",10.3490273607334,9.82126603338736,9.42691136995264,">","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",57,"1",11.3518638966575,9.91659259867042,8.03995460900344,">","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",58,"2",9.57960464449843,10.2585068534221,9.49990609762827,">","=","<","=",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",59,"1",10.1129126211713,9.55338205891946,9.15480371316409,"<","=","<","<",">","<"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",60,"1",10.1106231731714,9.65299139416988,9.533181576409,">","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",61,"2",10.0674146758532,10.2200519651812,8.73719914012853,">","=","<","<","=",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",62,"1",10.1127699524597,9.88202008273758,9.85172265702146,"=","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",63,"2",9.84126950677734,10.5147152647592,9.14047050825493,">","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",64,"2",10.2253351723932,10.4892827235616,9.60750125468556,"=","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",65,"1",9.76208099731302,9.92084951246488,8.62826183092436,">","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",66,"2",8.98850064314529,9.91711423841279,9.17860034050702,">","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",67,"2",9.88803496929798,10.4909816112541,8.88139853544616,">","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",68,"2",9.15190112239655,10.6980694813524,8.97033752733907,">","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",69,"2",9.7573607124765,10.6535696817049,9.08610908564036,">","=",">","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",70,"2",9.60416213707897,10.3717738288664,9.74611028447146,">","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",71,"2",10.3069138558717,11.2572589784985,9.3088273582817,">","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",72,"2",9.33330114209202,10.840157637384,9.02198545799836,">","=",">","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",73,"2",9.82662674481168,9.97635496866199,9.47418814164867,">","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",74,"1",10.674742515646,10.0025034378794,9.26099698081348,">","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",75,"1",10.2005805493476,9.11796193644065,8.41585760925137,">","=","<","<",">","="
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",76,"1",10.3101784091519,9.44873765447613,8.30539274059413,">","=","=","<","<",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",77,"1",10.1863345914625,9.2489765212983,8.52095469211061,">","=","<","<",">",">"
